"Date","Price","Open","High","Low","Vol.","Change %"
"04/29/2014","1.6986","1.6896","1.7019","1.6889","","0.51%"
"04/28/2014","1.6900","1.6843","1.6927","1.6808","","0.31%"
"04/25/2014","1.6847","1.6736","1.6883","1.6715","","0.62%"
"04/24/2014","1.6744","1.6781","1.6812","1.6700","","-0.24%"
"04/23/2014","1.6784","1.6885","1.6901","1.6702","","-0.62%"
"04/22/2014","1.6888","1.6931","1.6955","1.6839","","-0.28%"
"04/21/2014","1.6935","1.6995","1.7040","1.6916","","-0.30%"
"04/18/2014","1.6986","1.6977","1.7016","1.6973","","0.02%"
"04/17/2014","1.6982","1.6929","1.6995","1.6855","","0.29%"
"04/16/2014","1.6933","1.6917","1.6993","1.6894","","0.07%"
"04/15/2014","1.6922","1.6897","1.6936","1.6844","","0.11%"
"04/14/2014","1.6903","1.6873","1.6954","1.6846","","0.10%"
"04/11/2014","1.6886","1.6894","1.6930","1.6827","","-0.09%"
"04/10/2014","1.6902","1.6951","1.6985","1.6857","","-0.32%"
"04/09/2014","1.6957","1.6935","1.7045","1.6908","","0.08%"
"04/08/2014","1.6944","1.7147","1.7158","1.6892","","-1.21%"
"04/07/2014","1.7151","1.7189","1.7273","1.7116","","-0.23%"
"04/04/2014","1.7190","1.7266","1.7329","1.7169","","-0.47%"
"04/03/2014","1.7272","1.7338","1.7385","1.7231","","-0.39%"
"04/02/2014","1.7340","1.7264","1.7436","1.7254","","0.41%"
"04/01/2014","1.7270","1.7191","1.7282","1.7170","","0.42%"
"03/31/2014","1.7198","1.7165","1.7253","1.7138","","0.16%"
"03/28/2014","1.7170","1.6956","1.7191","1.6931","","1.22%"
"03/27/2014","1.6963","1.6963","1.7010","1.6905","","-0.02%"
"03/26/2014","1.6967","1.6905","1.7039","1.6899","","0.36%"
"03/25/2014","1.6906","1.6817","1.6944","1.6799","","0.50%"
"03/24/2014","1.6822","1.6785","1.6922","1.6762","","0.18%"
